country,value,year
MEX,7.12E+01,1994
MEX,5.95E+01,1979
MEX,5.88E+01,1978
MEX,5.82E+01,1977
MEX,5.77E+01,1976
MEX,5.72E+01,1975
MEX,5.67E+01,1974
MEX,5.63E+01,1973
MEX,5.58E+01,1972
MEX,5.53E+01,1971
MEX,5.49E+01,1970
MEX,7.54E+01,2002
MEX,7.43E+01,1999
MEX,7.47E+01,2000
MEX,7.50E+01,2001
MEX,7.70E+01,2006
MEX,7.74E+01,2007
MEX,7.62E+01,2004
MEX,7.39E+01,1998
MEX,7.77E+01,2008
MEX,7.81E+01,2009
PHL,5.89E+01,2003
PHL,5.83E+01,1997
PHL,5.70E+01,1988
PHL,5.72E+01,1989
PHL,5.66E+01,1986
PHL,5.69E+01,1987
PHL,5.59E+01,1984
PHL,5.63E+01,1985
PHL,5.35E+01,1968
PHL,5.37E+01,1969
PHL,5.49E+01,1980
PHL,5.51E+01,1981
PHL,5.26E+01,1964
PHL,5.28E+01,1965
PHL,5.30E+01,1966
PHL,5.33E+01,1967
PHL,5.12E+01,1960
PHL,5.16E+01,1961
PHL,5.21E+01,1962
PHL,5.23E+01,1963
PHL,5.81E+01,1996
PHL,6.06E+01,2011
PHL,6.03E+01,2010
PHL,,2012
PHL,5.92E+01,2005
PHL,5.53E+01,1982
PHL,5.56E+01,1983
PHL,5.75E+01,1991
PHL,5.73E+01,1990
PHL,5.77E+01,1993
PHL,5.76E+01,1992
PHL,5.80E+01,1995
PHL,5.79E+01,1994
PHL,5.47E+01,1979
PHL,5.45E+01,1978
PHL,5.44E+01,1977
PHL,5.43E+01,1976
PHL,5.43E+01,1975
PHL,5.43E+01,1974
PHL,5.43E+01,1973
PHL,5.43E+01,1972
PHL,5.41E+01,1971
PHL,5.39E+01,1970
PHL,5.88E+01,2002
PHL,5.85E+01,1999
PHL,5.86E+01,2000
PHL,5.87E+01,2001
PHL,5.93E+01,2006
PHL,5.94E+01,2007
PHL,5.90E+01,2004
PHL,5.84E+01,1998
PHL,5.97E+01,2008
PHL,6.00E+01,2009
RUS,4.27E+01,2003
RUS,4.55E+01,1997
RUS,5.54E+01,1988
RUS,5.36E+01,1989
RUS,5.61E+01,1986
RUS,5.72E+01,1987
RUS,5.39E+01,1984
RUS,5.50E+01,1985
RUS,5.75E+01,1968
RUS,5.72E+01,1969
RUS,5.21E+01,1980
RUS,5.19E+01,1981
RUS,5.83E+01,1964
RUS,5.82E+01,1965
RUS,5.80E+01,1966
RUS,5.79E+01,1967
RUS,5.68E+01,1960
RUS,5.76E+01,1961
RUS,5.85E+01,1962
RUS,5.84E+01,1963
RUS,4.60E+01,1996
RUS,4.83E+01,2011
RUS,4.80E+01,2010
RUS,,2012
RUS,4.49E+01,2005
RUS,5.17E+01,1982
RUS,5.28E+01,1983
RUS,4.99E+01,1991
RUS,5.17E+01,1990
RUS,4.76E+01,1993
RUS,4.81E+01,1992
RUS,4.66E+01,1995
RUS,4.71E+01,1994
RUS,5.24E+01,1979
RUS,5.26E+01,1978
RUS,5.28E+01,1977
RUS,5.35E+01,1976
RUS,5.41E+01,1975
RUS,5.48E+01,1974
RUS,5.54E+01,1973
RUS,5.61E+01,1972
RUS,5.65E+01,1971
RUS,5.68E+01,1970
RUS,4.16E+01,2002
RUS,4.39E+01,1999
RUS,4.32E+01,2000
RUS,4.24E+01,2001
RUS,4.60E+01,2006
RUS,4.71E+01,2007
RUS,4.38E+01,2004
RUS,4.47E+01,1998
RUS,4.74E+01,2008
RUS,4.77E+01,2009
ZAF,3.32E+01,2003
ZAF,4.43E+01,1997
ZAF,4.68E+01,1988
ZAF,4.73E+01,1989
ZAF,4.54E+01,1986
ZAF,4.63E+01,1987
ZAF,4.37E+01,1984
ZAF,4.46E+01,1985
ZAF,3.31E+01,1968
ZAF,3.36E+01,1969
ZAF,4.02E+01,1980
ZAF,4.11E+01,1981
ZAF,3.13E+01,1964
ZAF,3.17E+01,1965
ZAF,3.22E+01,1966
ZAF,3.27E+01,1967
ZAF,2.95E+01,1960
ZAF,2.99E+01,1961
ZAF,3.04E+01,1962
ZAF,3.08E+01,1963
ZAF,4.52E+01,1996
ZAF,3.86E+01,2011
ZAF,3.71E+01,2010
ZAF,,2012
ZAF,3.30E+01,2005
ZAF,4.20E+01,1982
ZAF,4.28E+01,1983
ZAF,4.83E+01,1991
ZAF,4.78E+01,1990
ZAF,4.79E+01,1993
ZAF,4.88E+01,1992
ZAF,4.61E+01,1995
ZAF,4.70E+01,1994
ZAF,3.93E+01,1979
ZAF,3.84E+01,1978
ZAF,3.75E+01,1977
ZAF,3.70E+01,1976
ZAF,3.65E+01,1975
ZAF,3.60E+01,1974
ZAF,3.55E+01,1973
ZAF,3.50E+01,1972
ZAF,3.45E+01,1971
ZAF,3.41E+01,1970
ZAF,3.33E+01,2002
ZAF,3.99E+01,1999
ZAF,3.77E+01,2000
ZAF,3.55E+01,2001
ZAF,3.29E+01,2006
ZAF,3.28E+01,2007
ZAF,3.31E+01,2004
ZAF,4.21E+01,1998
ZAF,3.42E+01,2008
ZAF,3.57E+01,2009
LKA,6.90E+01,2003
LKA,6.18E+01,1997
LKA,6.27E+01,1988
LKA,6.31E+01,1989
LKA,6.31E+01,1986
LKA,6.22E+01,1987
LKA,6.49E+01,1984
LKA,6.40E+01,1985
LKA,5.96E+01,1968
LKA,6.02E+01,1969
LKA,6.60E+01,1980
LKA,6.63E+01,1981
LKA,5.61E+01,1964
LKA,5.70E+01,1965
LKA,5.80E+01,1966
LKA,5.89E+01,1967
LKA,5.30E+01,1960
LKA,5.36E+01,1961
LKA,5.42E+01,1962
LKA,5.51E+01,1963
LKA,6.23E+01,1996
LKA,7.16E+01,2011
LKA,7.13E+01,2010
LKA,,2012
LKA,6.98E+01,2005
LKA,6.67E+01,1982
LKA,6.58E+01,1983
LKA,6.41E+01,1991
LKA,6.36E+01,1990
LKA,6.40E+01,1993
LKA,6.45E+01,1992
LKA,6.29E+01,1995
LKA,6.34E+01,1994
LKA,6.56E+01,1979
LKA,6.53E+01,1978
LKA,6.49E+01,1977
LKA,6.43E+01,1976
LKA,6.38E+01,1975
LKA,6.32E+01,1974
LKA,6.27E+01,1973
LKA,6.21E+01,1972
LKA,6.15E+01,1971
LKA,6.08E+01,1970
LKA,6.87E+01,2002
LKA,6.46E+01,1999
LKA,6.59E+01,2000
LKA,6.73E+01,2001
LKA,7.01E+01,2006
LKA,7.05E+01,2007
LKA,6.94E+01,2004
LKA,6.32E+01,1998
LKA,7.07E+01,2008
LKA,7.10E+01,2009
THA,6.71E+01,2003
THA,6.49E+01,1997
THA,6.67E+01,1988
THA,6.66E+01,1989
THA,6.52E+01,1986
THA,6.68E+01,1987
THA,6.19E+01,1984
THA,6.35E+01,1985
THA,4.99E+01,1968
THA,5.05E+01,1969
THA,5.72E+01,1980
THA,5.79E+01,1981
THA,4.79E+01,1964
THA,4.84E+01,1965
THA,4.88E+01,1966
THA,4.93E+01,1967
THA,4.59E+01,1960
THA,4.65E+01,1961
