indicator,value,year
ENURBLCTY,31.43564356,1976
ENURBLCTYURZS,40.74074074,1976
SPPOPTOTLFEZS,100,1976
SEPRMDURS,0,1976
SEPRMAGES,1,1976
SPRURTOTL,60.34482759,1976
SPRURTOTLZS,47.41784038,1976
SESECDURS,1,1976
SESECAGES,0,1976
AGSRFTOTLK2,0,1976
SPDYNTO65FEZS,45.74132492,1976
SPDYNTO65MAZS,33.33333333,1976
ITMLTMAIN,5.134189032,1976
ITMLTMAINP2,5.810546875,1976
SPURBTOTL,30.95004897,1976
SPURBTOTLINZS,52.58215962,1976
SPURBGROW,38.32116788,1976
NYADJDNGYCD,0.553155889,1977
NYADJDMINCD,0.876854547,1977
SPADOTFRT,47.8125,1977
SPPOPDPND,62.30366492,1977
SPPOPDPNDOL,11.24260355,1977
SPPOPDPNDYG,66.12149533,1977
SPDYNCBRTIN,37.5,1977
AGPRDCROPXD,11.08597285,1977
SPDYNCDRTIN,30.96774194,1977
SPDYNTFRTIN,28.07486631,1977
AGPRDFOODXD,11.85768327,1977
AGLNDTOTLK2,100,1977
SPDYNLE00FEIN,46.22222222,1977
SPDYNLE00MAIN,41.62895928,1977
SPDYNLE00IN,43.94618834,1977
AGPRDLVSKXD,13.55052925,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,31.60621762,1977
SPPOP0014TOZS,72.87234043,1977
SPPOP1564TOZS,32.16783217,1977
SPPOP65UPTOZS,13.79310345,1977
ENPOPDNST,31.60575353,1977
SPPOPGROW,29.84615385,1977
ENURBLCTY,34.15841584,1977
ENURBLCTYURZS,50,1977
SPPOPTOTLFEZS,100,1977
SEPRMDURS,0,1977
SEPRMAGES,1,1977
SPRURTOTL,55.17241379,1977
SPRURTOTLZS,45.07042254,1977
SESECDURS,1,1977
SESECAGES,0,1977
AGSRFTOTLK2,0,1977
SPDYNTO65FEZS,49.84227129,1977
SPDYNTO65MAZS,36.49425287,1977
ITMLTMAIN,5.630105018,1977
ITMLTMAINP2,6.396484375,1977
SPURBTOTL,32.71302644,1977
SPURBTOTLINZS,54.92957746,1977
SPURBGROW,35.76642336,1977
NYADJDNGYCD,0.611780534,1978
NYADJDMINCD,0.764617165,1978
SPADOTFRT,43.4375,1978
SPPOPDPND,56.28272251,1978
SPPOPDPNDOL,10.45364892,1978
SPPOPDPNDYG,60.98130841,1978
SPDYNCBRTIN,35.88709677,1978
AGPRDCROPXD,9.954751131,1978
SPDYNCDRTIN,27.74193548,1978
SPDYNTFRTIN,25.40106952,1978
AGPRDFOODXD,11.29911346,1978
AGLNDTOTLK2,100,1978
SPDYNLE00FEIN,49.77777778,1978
SPDYNLE00MAIN,44.79638009,1978
