indicator,value,year
SPPOPDPND,94.46254072,1973
SPPOPDPNDOL,23.95833333,1973
SPPOPDPNDYG,97.80564263,1973
SPDYNCBRTIN,78.92156863,1973
AGPRDCROPXD,17.76698918,1973
SPDYNCDRTIN,56.33187773,1973
SPDYNTFRTIN,79.89276139,1973
AGPRDFOODXD,14.72923418,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,39.21568627,1973
SPDYNLE00MAIN,33.04347826,1973
SPDYNLE00IN,36.84210526,1973
AGPRDLVSKXD,13.05600803,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,18.97590361,1973
SPPOP0014TOZS,99.2,1973
SPPOP1564TOZS,4.587155963,1973
SPPOP65UPTOZS,8.888888889,1973
ENPOPDNST,18.71556486,1973
SPPOPGROW,57.76699029,1973
ENURBLCTY,13.61867704,1973
ENURBLCTYURZS,78.94736842,1973
SPPOPTOTLFEZS,13.33333333,1973
SEPRMDURS,1,1973
SEPRMAGES,0,1973
SPRURTOTL,30.37336024,1973
SPRURTOTLZS,90.90909091,1973
SESECDURS,1,1973
SESECAGES,0,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,39.24528302,1973
SPDYNTO65MAZS,31.0880829,1973
ITMLTMAIN,8.26446281,1973
ITMLTMAINP2,6.697459584,1973
SPURBTOTL,14.12623444,1973
SPURBTOTLINZS,9.090909091,1973
SPURBGROW,30.93922652,1973
NYADJDNGYCD,2.044025048,1974
NYADJDMINCD,3.765764328,1974
SPADOTFRT,64.33566434,1974
SPPOPDPND,93.48534202,1974
SPPOPDPNDOL,21.52777778,1974
SPPOPDPNDYG,97.17868339,1974
SPDYNCBRTIN,77.94117647,1974
AGPRDCROPXD,46.93337725,1974
SPDYNCDRTIN,53.05676856,1974
SPDYNTFRTIN,77.74798928,1974
AGPRDFOODXD,29.36526115,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,41.83006536,1974
SPDYNLE00MAIN,35.65217391,1974
SPDYNLE00IN,39.09774436,1974
AGPRDLVSKXD,12.35105675,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,20.48192771,1974
SPPOP0014TOZS,98.4,1974
SPPOP1564TOZS,5.504587156,1974
SPPOP65UPTOZS,7.555555556,1974
ENPOPDNST,20.18014927,1974
SPPOPGROW,56.31067961,1974
ENURBLCTY,14.78599222,1974
ENURBLCTYURZS,73.68421053,1974
SPPOPTOTLFEZS,13.33333333,1974
SEPRMDURS,1,1974
SEPRMAGES,0,1974
SPRURTOTL,33.40060545,1974
SPRURTOTLZS,90.90909091,1974
SESECDURS,1,1974
SESECAGES,0,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,42.26415094,1974
SPDYNTO65MAZS,33.67875648,1974
ITMLTMAIN,9.297520661,1974
ITMLTMAINP2,7.736720554,1974
SPURBTOTL,14.98497209,1974
SPURBTOTLINZS,9.090909091,1974
SPURBGROW,29.28176796,1974
NYADJDNGYCD,3.761006182,1975
NYADJDMINCD,1.371310597,1975
SPADOTFRT,68.997669,1975
SPPOPDPND,92.83387622,1975
SPPOPDPNDOL,19.09722222,1975
SPPOPDPNDYG,96.55172414,1975
SPDYNCBRTIN,75.98039216,1975
AGPRDCROPXD,39.77680981,1975
SPDYNCDRTIN,49.78165939,1975
SPDYNTFRTIN,75.33512064,1975
AGPRDFOODXD,27.45621415,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,44.44444444,1975
SPDYNLE00MAIN,38.26086957,1975
SPDYNLE00IN,42.10526316,1975
AGPRDLVSKXD,16.22828882,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,21.98795181,1975
SPPOP0014TOZS,98.4,1975
SPPOP1564TOZS,6.422018349,1975
SPPOP65UPTOZS,6.222222222,1975
ENPOPDNST,22.01087979,1975
SPPOPGROW,54.85436893,1975
ENURBLCTY,15.56420233,1975
ENURBLCTYURZS,71.05263158,1975
SPPOPTOTLFEZS,13.33333333,1975
SEPRMDURS,1,1975
SEPRMAGES,0,1975
SPRURTOTL,35.41876892,1975
SPRURTOTLZS,90.25974026,1975
SESECDURS,1,1975
SESECAGES,0,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,45.28301887,1975
SPDYNTO65MAZS,36.26943005,1975
ITMLTMAIN,10.53719008,1975
ITMLTMAINP2,8.775981524,1975
SPURBTOTL,16.27307857,1975
SPURBTOTLINZS,9.74025974,1975
SPURBGROW,27.62430939,1975
NYADJDNGYCD,4.327043919,1976
NYADJDMINCD,1.195892741,1976
SPADOTFRT,73.65967366,1976
SPPOPDPND,91.85667752,1976
SPPOPDPNDOL,17.01388889,1976
SPPOPDPNDYG,95.92476489,1976
SPDYNCBRTIN,74.50980392,1976
AGPRDCROPXD,37.48130705,1976
SPDYNCDRTIN,46.50655022,1976
SPDYNTFRTIN,72.92225201,1976
AGPRDFOODXD,27.07440475,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,47.7124183,1976
SPDYNLE00MAIN,40.86956522,1976
SPDYNLE00IN,45.11278195,1976
AGPRDLVSKXD,17.40320763,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,23.79518072,1976
SPPOP0014TOZS,97.6,1976
SPPOP1564TOZS,7.339449541,1976
SPPOP65UPTOZS,4.888888889,1976
ENPOPDNST,23.47546421,1976
SPPOPGROW,52.91262136,1976
ENURBLCTY,16.34241245,1976
ENURBLCTYURZS,68.42105263,1976
SPPOPTOTLFEZS,13.33333333,1976
SEPRMDURS,1,1976
SEPRMAGES,0,1976
SPRURTOTL,38.44601413,1976
SPRURTOTLZS,89.61038961,1976
SESECDURS,1,1976
SESECAGES,0,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,48.30188679,1976
SPDYNTO65MAZS,38.86010363,1976
ITMLTMAIN,11.98347107,1976
ITMLTMAINP2,10.62355658,1976
SPURBTOTL,17.56118506,1976
